date,ticket_no.,receiver_department,item,measurement,description,quantity,unit_cost,total_cost,week_code
2025-01-15,7048,Sourcing,Fuel,Litres,Ford2,30.0,1200,36000,Jan wk 3 - 25
2025-01-15,7049,Payloader,Diesel,Litres,Payloader PKS Movement,30.0,0,0,Jan wk 3 - 25
2025-01-16,7050,Payloader,Diesel,Litres,Payloader PKS Movement,30.0,0,0,Jan wk 3 - 25
2025-01-16,7051,Sourcing,Fuel,Litres,Bikes,7.0,1200,8200,Jan wk 3 - 25
2025-01-17,7052,Sourcing,Diesel,Litres,Dyna4,30.0,1198,35940,Jan wk 3 - 25
2025-01-17,7053,Sourcing,Fuel,Litres,Bikes,4.0,1200,4800,Jan wk 3 - 25
2025-01-18,7054,Production,Diesel,Litres,Alternator gen,5.0,0,0,Jan wk 3 - 25
2025-01-18,7055,Sourcing,Fuel,Litres,Bikes,5.0,1200,6000,Jan wk 3 - 25
2025-01-20,7056,Production,Diesel,Litres,Dyna4,30.0,0,0,Jan wk 4 - 25
2025-01-20,7057,Sourcing,Fuel,Litres,Bikes,7.0,1200,8200,Jan wk 4 - 25
2025-01-20,7058,Sourcing,Diesel,Litres,Alternator gen,10.0,0,0,Jan wk 4 - 25
2025-01-21,7059,Sourcing,Diesel,Litres,MB3,30.0,1198,35940,Jan wk 4 - 25
2025-01-21,7060,Sourcing,Fuel,Litres,Bikes,6.0,1200,7400,Jan wk 4 - 25
2025-01-22,7061,Sourcing,Diesel,Litres,Dyna3 for maintenanace,30.0,1198,35940,Jan wk 4 - 25
2025-01-22,7060,Sourcing,Fuel,Litres,Bikes,6.0,1200,7400,Jan wk 4 - 25
2025-01-23,7061,Sourcing,Diesel,Litres,Dyna4,30.0,1198,35940,Jan wk 4 - 25
2025-01-24,7062,Production,Diesel,Litres,Alternator gen,10.0,0,0,Jan wk 4 - 25
2025-01-25,7063,Sourcing,Fuel,Litres,Bikes,7.0,1200,8200,Jan wk 4 - 25
2025-01-25,7064,Sourcing,Fuel,Litres,Ford2,15.0,1200,18000,Jan wk 4 - 25
2025-01-26,7065,Sourcing,Fuel,Litres,Bikes,2.0,1200,2400,Jan wk 4 - 25
2025-01-27,7066,Sourcing,Fuel,Litres,Bikes,2.0,1200,2400,Jan wk 5 - 25
2025-01-27,7067,Payloader,Diesel,Litres,Payloader,60.0,0,0,Jan wk 5 - 25
2025-01-27,7068,Production,Diesel,Litres,Alternator gen,10.0,0,0,Jan wk 5 - 25
2025-01-28,7069,Sourcing,Fuel,Litres,Bikes,6.0,1150,7000,Jan wk 5 - 25
2025-01-29,7070,Production,Diesel,Litres,Alternator gen,10.0,0,0,Jan wk 5 - 25
2025-01-29,7071,Sourcing,Fuel,Litres,Bikes,3.0,1150,3450,Jan wk 5 - 25
2025-01-30,7072,Sourcing,Fuel,Litres,Bikes,9.0,1150,10350,Jan wk 5 - 25
2025-01-31,7073,Sourcing,Fuel,Litres,Bikes,4.0,1150,4600,Jan wk 5 - 25
2025-01-31,7074,Production,Diesel,Litres,Mb3,30.0,1198,35940,Jan wk 5 - 25
2025-01-31,7075,Production,Diesel,Litres,Alternator gen,10.0,0,0,Jan wk 5 - 25
2025-02-03,7076,Sourcing,Diesel,Litres,Dyna3,30.0,1198,35940,Feb wk 1 - 25
2025-02-03,7077,Sourcing,Diesel,Litres,Alternator gen,10.0,0,0,Feb wk 1 - 25
2025-02-03,7078,Production,Fuel,Litres,Bikes,3.0,1150,3450,Feb wk 1 - 25
2025-02-04,7079,Sourcing,Diesel,Litres,Mb3,30.0,1198,35940,Feb wk 1 - 25
2025-02-04,7080,Sourcing,Diesel,Litres,Dyna3,30.0,1198,35940,Feb wk 1 - 25
2025-02-04,7082,Sourcing,Fuel,Litres,Bikes,3.0,1150,3450,Feb wk 1 - 25
2025-02-04,7081,Sourcing,Fuel,Litres,Ford2,30.0,1150,34500,Feb wk 1 - 25
2025-02-05,7084,Sourcing,Fuel,Litres,Bikes,6.0,1150,6900,Feb wk 1 - 25
2025-02-05,7083,Sourcing,Diesel,Litres,Dyna3,30.0,1198,35940,Feb wk 1 - 25
2025-02-06,7088,Sourcing,Fuel,Litres,Bikes,7.0,1150,8050,Feb wk 1 - 25
2025-02-06,7085,Production,Diesel,Litres,Alternator gen,10.0,0,0,Feb wk 1 - 25
2025-02-06,7087,Sourcing,Diesel,Litres,Mb3,30.0,1198,35940,Feb wk 1 - 25
2025-02-06,7086,Sourcing,Fuel,Litres,Ford2,30.0,1150,34500,Feb wk 1 - 25
2025-02-07,7090,Sourcing,Fuel,Litres,Bikes,11.0,1150,12650,Feb wk 1 - 25
2025-02-07,7089,Sourcing,Diesel,Litres,Dyna3,30.0,1198,35940,Feb wk 1 - 25
2025-02-07,7090,Production,Diesel,Litres,Crane for Biocar installation,30.0,0,0,Feb wk 1 - 25
2025-02-08,7091,Sourcing,Fuel,Litres,Bikes,6.0,1150,6900,Feb wk 1 - 25
2025-02-08,7092,Sourcing,Fuel,Litres,Ford2,30.0,1150,34500,Feb wk 1 - 25
2025-02-10,7093,Sourcing,Fuel,Litres,Bikes,3.0,1150,3450,Feb wk 2 - 25
2025-02-10,7094,Production,CaC03,bags,production,23.0,0,0,Feb wk 2 - 25
2025-02-11,7095,Sourcing,Fuel,Litres,Bikes,9.0,1150,10350,Feb wk 2 - 25
2025-02-11,7096,Production,CaC03,bags,production,17.0,0,0,Feb wk 2 - 25
2025-02-12,7097,Production,Diesel,Litres,production,300.0,0,0,Feb wk 2 - 25
2025-02-12,7098,Sourcing,Fuel,Litres,Bikes,3.0,1150,3450,Feb wk 2 - 25
2025-02-12,7099,Production,CaC03,bags,production,12.0,0,0,Feb wk 2 - 25
2025-02-13,7100,Sourcing,Diesel,Litres,Mb3,30.0,1198,35940,Feb wk 2 - 25
2025-02-13,7100,Sourcing,Fuel,Litres,Bikes,9.0,0,10350,Feb wk 2 - 25
2025-02-13,7101,Production,CaC03,bags,production,16.0,0,0,Feb wk 2 - 25
2025-02-14,7101,Sourcing,Fuel,Litres,Bikes,6.0,1150,6900,Feb wk 2 - 25
2025-02-14,7101,Production,CaC03,bags,production,10.0,0,0,Feb wk 2 - 25
2025-02-15,7102,Sourcing,Fuel,Litres,Bikes,3.0,1150,3450,Feb wk 2 - 25
2025-02-15,7103,Production,Diesel,Litres,Alternator gen,5.0,0,0,Feb wk 2 - 25
2025-02-15,7104,Enforcement,PP2w,tonnes,Lordtech,32.44,0,0,Feb wk 2 - 25
2025-02-17,7105,Sourcing,Diesel,Litres,MB3,30.0,1198,35940,Feb wk 3 - 25
2025-02-17,7106,Sourcing,Fuel,Litres,Bikes,10.0,1150,11500,Feb wk 3 - 25
2025-02-17,7107,Production,Diesel,Litres,Alternator gen,10.0,0,0,Feb wk 3 - 25
2025-02-18,7108,Sourcing,Fuel,Litres,Bikes,6.0,1150,6900,Feb wk 3 - 25
2025-02-20,7109,Sourcing,Fuel,Litres,Ford2,30.0,1150,34500,Feb wk 3 - 25
2025-02-20,7110,Sourcing,Fuel,Litres,Bikes,3.0,0,0,Feb wk 3 - 25
2025-02-20,7111,Production,Diesel,Litres,Alternator gen,5.0,1150,3450,Feb wk 3 - 25
2025-02-21,7112,Sourcing,Diesel,Litres,MB3,30.0,1198,35940,Feb wk 3 - 25
2025-02-21,7113,Sourcing,Diesel,Litres,Dyna3,30.0,1198,35940,Feb wk 3 - 25
2025-02-21,7114,Payloader,Diesel,Litres,Payloader,30.0,0,0,Feb wk 3 - 25
2025-02-21,7115,Sourcing,Fuel,Litres,Bikes,9.0,1150,10350,Feb wk 3 - 25
2025-02-21,7116,Sourcing,Fuel,Litres,Ford2,30.0,1150,34500,Feb wk 3 - 25
2025-02-21,7117,Production,Diesel,Litres,Alternator gen,10.0,0,0,Feb wk 3 - 25
2025-02-22,7117,Sourcing,Diesel,Litres,Dyna3,30.0,1198,35940,Feb wk 3 - 25
2025-02-22,7118,Sourcing,Fuel,Litres,Bikes,6.0,1150,6900,Feb wk 3 - 25
2025-02-22,7119,Sourcing,Diesel,Litres,MB3,10.0,1198,11980,Feb wk 3 - 25
2025-02-24,7120,Sourcing,Diesel,Litres,MB3,20.0,1198,23960,Feb wk 4 - 25
2025-02-25,7130,Sourcing,Fuel,Litres,Bikes,3.0,1150,3450,Feb wk 4 - 25
2025-02-25,7131,Production,Diesel,Litres,Mb3,30.0,1198,35940,Feb wk 4 - 25
2025-02-25,7132,Sourcing,Diesel,Litres,Alternator gen,10.0,0,0,Feb wk 4 - 25
2025-02-26,7133,Sourcing,Diesel,Litres,Dyna3,30.0,1198,35940,Feb wk 4 - 25
2025-02-26,7134,Sourcing,Fuel,Litres,Bikes,6.0,1150,6900,Feb wk 4 - 25
2025-02-27,7135,Sourcing,Fuel,Litres,Bikes,5.0,1150,5750,Feb wk 4 - 25
2025-02-27,7136,Sourcing,Fuel,Litres,Ford2,30.0,1150,34500,Feb wk 4 - 25
2025-02-28,7137,Sourcing,Diesel,Litres,Dyna3,30.0,1198,35940,Feb wk 4 - 25
2025-02-28,7138,Sourcing,Diesel,Litres,MB3,30.0,1198,35940,Feb wk 4 - 25
2025-02-28,7139,Sourcing,Diesel,Litres,MB2,20.0,1198,23960,Feb wk 4 - 25
2025-02-28,7140,Production,Diesel,Litres,Alternator gen,10.0,0,0,Feb wk 4 - 25
2025-02-28,7141,Sourcing,Fuel,Litres,Bikes,9.0,1150,10350,Feb wk 4 - 25
2025-03-01,7142,Sourcing,Fuel,Litres,Ford2,30.0,1198,35940,Feb wk 4 - 25
2025-03-01,7143,Sourcing,Diesel,Litres,Dyna3,30.0,1198,35940,Feb wk 4 - 25
2025-03-01,7144,Sourcing,Fuel,Litres,Bikes,4.0,1150,4600,Feb wk 4 - 25
2025-03-01,7145,Enforcement,Bio Char,tonnes,Customer,50.7,0,0,Feb wk 4 - 25
2025-03-01,7146,Production,CaC03,bags,production,14.0,0,0,Feb wk 4 - 25
2025-03-02,7146,Production,Diesel,Litres,production,300.0,0,0,Feb wk 4 - 25
2025-03-02,7146,Production,CaC03,bags,production,5.0,0,0,Feb wk 4 - 25
2025-03-03,7147,Sourcing,Diesel,Litres,production,30.0,1198,35940,Mar wk 1 - 25
2025-03-03,7148,Sourcing,Fuel,Litres,Bikes,8.0,1150,9200,Mar wk 1 - 25
